"gene_id"	"gene_name"	"gene_biotype"	"gene_seq_start"	"gene_seq_end"	"seq_name"	"seq_strand"	"seq_coord_system"	"description"	"gene_id_version"	"canonical_transcript"	"symbol"	"entrezid"	"diffExpressed_fac"	"Rhythmicity_fac"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffExpressed"	"Rhythmicity_lmrAMP"	"BH.Q"	"ADJ.P"	"PER"	"LAG"	"AMP"	"amp_lmr"	"GSM4037539"	"GSM4037545"	"GSM4037540"	"GSM4037546"	"GSM4037541"	"GSM4037547"	"GSM4037542"	"GSM4037548"	"GSM4037543"	"GSM4037549"	"GSM4037544"	"GSM4037550"
ENSMUSG00000024485	Slc4a9	protein_coding	36528147	36556273	18	1	chromosome	solute carrier family 4, sodium bicarbonate cotransporter, member 9 [Source:MGI Symbol;Acc:MGI:2443384]	ENSMUSG00000024485.16	ENSMUST00000237174	Slc4a9	240215	UP	Non-rhythmic	3.34484921293313	-0.689564011403018	7.8255145630818	1.49336695134973e-07	2.07242418158657e-05	7.59278856067063	UP	Non-rhythmic	1	1	24	NA	0.346304338281386	0.444652260820668	-1.74905733093065	-1.03656233067747	-1.66335656686904	-1.25895449055898	-1.98653181012087	-2.64725207507828	-0.856841626953533	-1.5300355371903	-2.27836235853876	-3.32769758314667	-2.33762350276376	-2.16973086826302
ENSMUSG00000059824	Dbp	protein_coding	45705088	45710203	7	1	chromosome	D site albumin promoter binding protein [Source:MGI Symbol;Acc:MGI:94866]	ENSMUSG00000059824.12	ENSMUST00000080885	Dbp	13170	UP	Rhythmic	3.32410577853502	4.54321504900475	12.6935965685947	4.17558478813614e-11	2.91229625633855e-08	15.5811928045462	UP	Rhythmic	0.0224306481652453	0.000383197049863717	24	12	4.25821012633367	4.07358921419589	-1.13818234493601	-1.16101851616787	2.14733221851276	0.631703694418964	6.56486110997872	6.82670537551526	5.9270788776564	6.18348804318599	2.73824593946329	3.51581983638337	0.219143495081069	-0.0949396344391225
ENSMUSG00000078452	Raet1d	protein_coding	22360552	22374139	10	1	chromosome	retinoic acid early transcript delta [Source:MGI Symbol;Acc:MGI:1861032]	ENSMUSG00000078452.10	ENSMUST00000182677	Raet1d	c(19368, 19369, 19370, 56554)	DOWN	Non-rhythmic	-3.23989239824548	0.779385814010899	-9.44739477736064	7.21409347641581e-09	1.70452193369903e-06	10.5863818742375	DOWN	Non-rhythmic	0.12949269370464	0.0272069905403239	24	8	0.296474292025901	0.609973051859328	2.01312651867894	2.54339505519915	2.6754247670791	2.96130356543821	3.02027453679844	3.08371832018961	1.65739434784402	2.09783143836719	1.4348183535683	2.05031229223048	2.03112633035449	1.71573924724074
ENSMUSG00000078674	Mup18	protein_coding	61670177	61674136	4	-1	chromosome	major urinary protein 18 [Source:MGI Symbol;Acc:MGI:3705220]	ENSMUSG00000078674.2	ENSMUST00000098040	Mup18	100048884	DOWN	Non-rhythmic	-3.23150322723458	2.58757115457208	-3.47325513162539	0.00236313073255239	0.0365294464051997	-1.97490870714336	DOWN	Non-rhythmic	1	1	24	NA	0.199608334635155	0.117872837031619	3.80255254834131	2.79632423419741	3.37662250010532	4.21309306649455	1.95686172071669	2.41470402009029	2.14771950120193	4.47169678339958	3.03758094736114	3.69977405430011	1.78104580431441	3.81234235826784
ENSMUSG00000040675	Mthfd1l	protein_coding	3973118	4167081	10	1	chromosome	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like [Source:MGI Symbol;Acc:MGI:1924836]	ENSMUSG00000040675.17	ENSMUST00000120585	Mthfd1l	270685	UP	Ambiguous	3.18625951604796	2.39668829998698	14.8919678576766	2.21437671205018e-12	3.03886297450353e-09	18.3452100281667	UP	Ambiguous	0.0739229932764719	0.00851691518358185	24	14	1.00053729571509	1.13958086885497	-0.121518390323725	0.508035452415432	-0.50802527031633	0.318571850483794	0.155128612961192	0.907772214122178	2.65057946051713	2.29806076521563	1.51354125681144	1.70347688160055	0.896308206038652	0.0985678435510573
ENSMUSG00000000903	Vpreb3	protein_coding	75943057	75949657	10	1	chromosome	pre-B lymphocyte gene 3 [Source:MGI Symbol;Acc:MGI:98938]	ENSMUSG00000000903.3	ENSMUST00000000926	Vpreb3	22364	UP	Non-rhythmic	3.03643448562298	-0.433345176118483	12.1747100251752	8.85910977294526e-11	5.47094324028235e-08	14.8620800693498	UP	Non-rhythmic	0.12949269370464	0.0272069905403239	24	18	0.263391097947815	0.647179530479741	-2.75636459700304	-2.73155323107369	-3.19417398844227	-4.08777645548674	-3.37794048916435	-2.53956786986571	-2.4617602298669	-2.72733188143888	-2.55525124929698	-2.44833163794282	-2.28582146405749	-2.29471338691145
ENSMUSG00000047216	Cdh19	protein_coding	110888326	110977584	1	-1	chromosome	cadherin 19, type 2 [Source:MGI Symbol;Acc:MGI:3588198]	ENSMUSG00000047216.8	ENSMUST00000094626	Cdh19	227485	UP	Non-rhythmic	3.03550896898608	-1.27358379330506	8.31369318027758	5.78766176882126e-08	9.92825145926547e-06	8.53217879083619	UP	Non-rhythmic	1	1	24	NA	0.131516045134185	0.43822188818218	-3.45262403140301	-1.8765703222732	-2.78652722567155	-2.99718134123754	-2.96051186087091	-3.03071140076151	-1.48507835809234	-2.99030993357701	-1.86623488219206	-2.28195835346293	-3.2733255801607	-1.20297593580023
ENSMUSG00000030483	Cyp2b10	protein_coding	25897620	25926624	7	1	chromosome	cytochrome P450, family 2, subfamily b, polypeptide 10 [Source:MGI Symbol;Acc:MGI:88598]	ENSMUSG00000030483.14	ENSMUST00000072438	Cyp2b10	13088	UP	Non-rhythmic	3.03541979221147	2.9259566596356	6.8688991493282	1.0496576984018e-06	0.000105011762584181	5.65482299561698	UP	Non-rhythmic	0.617834144659856	0.353312489979157	24	21	0.979635074972275	0.974216742947674	1.61129260285595	2.21030608152961	-0.0821033218826771	2.33341319946624	-0.239888537142036	0.83847023122987	0.936754054971485	0.213892142231314	2.53161676587879	0.164230229980047	1.7231537855	2.40878778891644
ENSMUSG00000031327	Chic1	protein_coding	103356476	103396092	X	1	chromosome	cysteine-rich hydrophobic domain 1 [Source:MGI Symbol;Acc:MGI:1344694]	ENSMUSG00000031327.10	ENSMUST00000116547	Chic1	12212	DOWN	Non-rhythmic	-2.94696461664119	1.63070203208267	-13.4284876647419	1.49842615784872e-11	1.42362011350689e-08	16.5540622208782	DOWN	Non-rhythmic	0.965675162793627	0.663955427288761	24	3	0.205602072336714	0.421708515453508	3.34142615784462	3.14072257664264	3.41299703305949	4.0126318850812	3.48223543075124	2.44858572220177	2.24873879519879	2.76446014214081	3.33156782041414	2.90020340698973	3.20056443832212	3.47837477181011
ENSMUSG00000028555	Ttc39a	protein_coding	109406623	109444745	4	1	chromosome	tetratricopeptide repeat domain 39A [Source:MGI Symbol;Acc:MGI:2444350]	ENSMUSG00000028555.15	ENSMUST00000106618	Ttc39a	230603	UP	Non-rhythmic	2.94327192909414	1.91485032087232	14.6379748780187	3.0504902094041e-12	3.767660457635e-09	18.0474793452121	UP	Non-rhythmic	1	0.88041847041847	24	15	0.302622934325124	0.419157613350558	-0.319230436397021	0.810077572030246	-0.0359707017912988	-0.0193409551017191	-0.0956273593458176	-0.502576455623485	0.481052038770854	0.958687873538502	0.406684037488087	0.957984006008978	0.188892723818291	-0.14811304867369
ENSMUSG00000034774	Dsg1c	protein_coding	20247340	20285031	18	1	chromosome	desmoglein 1 gamma [Source:MGI Symbol;Acc:MGI:2664358]	ENSMUSG00000034774.6	ENSMUST00000054128	Dsg1c	211924	UP	Non-rhythmic	2.86249052975181	3.93416008713638	11.9366818538315	1.2614264114864e-10	7.2408266265452e-08	14.5228602703813	UP	Non-rhythmic	1	1	24	NA	0.161536239672278	0.204944565055866	3.16037304035448	2.49839820250595	1.60308409285976	1.74468342890769	2.54763958265151	2.79018926345139	3.36592680081019	2.82895173481428	1.71599481904119	1.99151382060048	2.04598285582648	2.49676053215802
ENSMUSG00000050097	Ces2b	protein_coding	104831572	104840093	8	1	chromosome	carboxyesterase 2B [Source:MGI Symbol;Acc:MGI:2448547]	ENSMUSG00000050097.6	ENSMUST00000059449	Ces2b	234669	DOWN	Non-rhythmic	-2.81421041593236	0.677466205336849	-4.03387784829919	0.000635571687538619	0.0139430655644573	-0.696560433889888	DOWN	Non-rhythmic	1	1	24	NA	0.011404019881163	0.363635505340455	1.77583975928749	1.35976828169308	3.53267854850353	4.63558209726554	4.52145724967499	1.88399143529948	1.62528185353581	3.29841736840246	3.48429538975899	3.89586480453275	3.21781735661655	3.59656943178678
ENSMUSG00000066072	Cyp4a10	protein_coding	115518264	115533649	4	1	chromosome	cytochrome P450, family 4, subfamily a, polypeptide 10 [Source:MGI Symbol;Acc:MGI:88611]	ENSMUSG00000066072.13	ENSMUST00000058785	Cyp4a10	13117	UP	Non-rhythmic	2.74015665971688	7.23315940152715	5.43036411721933	2.46320163084002e-05	0.00127827745136576	2.51483128126489	UP	Non-rhythmic	1	1	24	NA	0.0505630514921024	0.293414942022756	6.61576880340089	7.39771456385456	5.47894280546467	7.34315262967467	6.38143828995985	7.99876292997708	7.10932344262327	7.45041305943732	7.60661425397273	5.8368203292506	7.61135216403971	5.79476432814996
ENSMUSG00000050663	Trhde	protein_coding	114398821	114802307	10	-1	chromosome	TRH-degrading enzyme [Source:MGI Symbol;Acc:MGI:2384311]	ENSMUSG00000050663.8	ENSMUST00000061632	Trhde	237553	DOWN	Non-rhythmic	-2.66353522260787	-0.720657979761297	-7.48016605624578	2.97669723461537e-07	3.7515497494627e-05	6.90795062358559	DOWN	Non-rhythmic	0.77651178117879	0.489948693282027	24	14	0.053447646529039	0.282297450552722	0.373776154698911	1.58548654058739	1.00675721368799	1.86817825474162	0.952356665027505	1.97367781788383	2.58669382322234	1.66107292718568	2.3461059340413	1.4544130531277	1.61227843603249	1.84303184112641
ENSMUSG00000026149	Tm4sf20	protein_coding	82756649	82768461	1	-1	chromosome	transmembrane 4 L six family member 20 [Source:MGI Symbol;Acc:MGI:1913511]	ENSMUSG00000026149.2	ENSMUST00000027331	Tm4sf20	66261	UP	Non-rhythmic	2.64311645548568	-1.87323677424581	7.5973540654059	2.35126227487388e-07	3.05688845862813e-05	7.14222403609256	UP	Non-rhythmic	1	1	24	NA	0	0.191178712970947	-3.53818188749097	-4.01945022654199	-4.28188218448339	-3.98386374558199	-3.75758939420123	-3.55891049818263	-3.86258451039083	-4.01077531068148	-4.48004744517117	-3.07605745448298	-3.638212387579	-4.02736925359024
ENSMUSG00000026475	Rgs16	protein_coding	153740349	153745468	1	1	chromosome	regulator of G-protein signaling 16 [Source:MGI Symbol;Acc:MGI:108407]	ENSMUSG00000026475.7	ENSMUST00000027748	Rgs16	19734	UP	Rhythmic	2.58033641617355	3.31088966711679	5.3300204760686	3.09702977708634e-05	0.00153005659107173	2.28737023151746	UP	Rhythmic	0.030775311857106	0.000944364277697611	24	12	2.87313330433264	3.67059125640589	-2.45447340635704	-4.11121683872421	0.395625143197677	-0.0404666246237441	3.20198019782033	4.82183508488906	4.29078879280133	3.82664847561505	-1.24269610951436	0.790205156787842	-0.739518754892255	-1.25359216056207
ENSMUSG00000094793	Mup12	protein_coding	60737383	60741326	4	-1	chromosome	major urinary protein 12 [Source:MGI Symbol;Acc:MGI:3780193]	ENSMUSG00000094793.1	ENSMUST00000117932	Mup12	100039054	DOWN	Non-rhythmic	-2.56348967416549	4.44008877471438	-6.82641086449937	1.14788474726531e-06	0.000112639660043688	5.56580421798982	DOWN	Non-rhythmic	1	1	24	NA	0.0593946831252115	0.0863752077498074	5.22597243705632	5.02924473645644	4.61922428279885	4.92138187767834	4.53969933773476	5.17241119272922	4.72358676873488	4.99010952759374	4.72739121231727	5.09510175917852	4.52950393525776	5.11737893714041
ENSMUSG00000078686	Mup9	protein_coding	60418046	60421952	4	-1	chromosome	major urinary protein 9 [Source:MGI Symbol;Acc:MGI:3782918]	ENSMUSG00000078686.11	ENSMUST00000122381	Mup9	100038948	DOWN	Non-rhythmic	-2.54962253945584	1.38882056249308	-4.17725825540838	0.000453575768681192	0.0111153061884552	-0.365746450176151	DOWN	Non-rhythmic	1	1	24	NA	0.16854258120813	0.251726041818473	3.78970818385232	1.85318384306971	2.72783121024289	3.56664433754016	1.30651862295775	1.25156000720777	2.45632665144011	4.42096019940496	2.93532133063681	2.9571999205359	2.19972705599477	3.19164952259651
ENSMUSG00000060317	Acnat2	protein_coding	49379840	49408151	4	-1	chromosome	acyl-coenzyme A amino acid N-acyltransferase 2 [Source:MGI Symbol;Acc:MGI:2444345]	ENSMUSG00000060317.9	ENSMUST00000081541	Acnat2	209186	UP	Rhythmic	2.53316683429914	5.18199066539805	13.1213062506093	2.28692478554233e-11	2.01755771615952e-08	16.1537167499579	UP	Rhythmic	0.0128718133718134	4.1686708353375e-05	24	22	1.61690558282972	1.50152654329704	3.98283376981375	4.97299580082669	2.93486958823791	3.97426113593956	2.1152625276781	2.35325664230231	2.73557551320084	2.59175422452014	4.54829693360529	4.1050937771542	5.35075492607089	5.24735945976909
ENSMUSG00000023078	Cxcl13	protein_coding	95956951	95961068	5	1	chromosome	chemokine (C-X-C motif) ligand 13 [Source:MGI Symbol;Acc:MGI:1888499]	ENSMUSG00000023078.6	ENSMUST00000023840	Cxcl13	55985	UP	Ambiguous	2.5276198066	2.36779179124012	11.724105742867	1.73744618822161e-10	8.58367914829006e-08	14.2147941178101	UP	Ambiguous	0.0965038759577838	0.0155956389289723	24	1	0.824400242706738	0.979519712460109	2.20906651587536	3.07833161928188	2.5892669483797	2.02669176432373	1.13048456095523	1.59637689927821	1.32670609858717	1.01294711922246	0.625482723856504	1.46649124786702	2.10969786479429	2.63611539407817
ENSMUSG00000053219	Raet1e	protein_coding	22158569	22374139	10	1	chromosome	retinoic acid early transcript 1E [Source:MGI Symbol;Acc:MGI:2675273]	ENSMUSG00000053219.15	ENSMUST00000181645	Raet1e	379043	DOWN	Non-rhythmic	-2.44218306461406	0.0304660382293343	-6.8259068699743	1.14910510610514e-06	0.000112639660043688	5.56474681073148	DOWN	Non-rhythmic	0.12949269370464	0.0272069905403239	24	5	0.873629505322396	0.844521169494542	0.707092972363187	1.79782487465551	1.88638610181734	2.2404031757581	1.63662908738295	2.36339632893187	0.305367171919924	1.14543199511712	0.173683841909476	0.357198783281762	1.3032802864395	0.933168027384582
ENSMUSG00000041567	Serpina12	protein_coding	104028769	104044443	12	-1	chromosome	serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12 [Source:MGI Symbol;Acc:MGI:1915304]	ENSMUSG00000041567.3	ENSMUST00000043915	Serpina12	68054	DOWN	Non-rhythmic	-2.43401065338032	4.52502028159753	-5.46586306683086	2.27207698844786e-05	0.00120958719328963	2.5950878783043	DOWN	Non-rhythmic	1	1	24	NA	0.031198031530168	0.235045113367109	4.72121272021114	3.89827911908552	5.40598319060246	5.10658389887737	5.27723742698861	4.57748611946836	4.17873672135284	5.310571386581	5.03040624436395	5.35112103631466	5.09516279862369	5.23894593680529
ENSMUSG00000032091	Tmprss4	protein_coding	45172726	45204092	9	-1	chromosome	transmembrane protease, serine 4 [Source:MGI Symbol;Acc:MGI:2384877]	ENSMUSG00000032091.15	ENSMUST00000034599	Tmprss4	214523	UP	Non-rhythmic	2.41770093258787	-0.410217252290588	4.78988608121199	0.000107857474396746	0.00387252228568084	1.05032832964781	UP	Non-rhythmic	1	1	24	NA	0.0926846186867118	0.210560302907892	-2.92083918095079	-0.128493297627562	-1.40392327575473	-1.52444069346267	-0.570273738665561	-1.16356965264709	-0.446214008129841	-0.920671009219955	-1.38306145843876	-1.24785539788132	0.109827762690631	-1.16676361931776
ENSMUSG00000028194	Ddah1	protein_coding	145758675	145894277	3	1	chromosome	dimethylarginine dimethylaminohydrolase 1 [Source:MGI Symbol;Acc:MGI:1916469]	ENSMUSG00000028194.15	ENSMUST00000029845	Ddah1	69219	DOWN	Non-rhythmic	-2.41043484724992	5.30974507241689	-7.80375530434907	1.55896405215305e-07	2.13941833423804e-05	7.55013599251275	DOWN	Non-rhythmic	0.222853595701556	0.0729854096520763	24	6	0.0878796337538961	0.510818112496844	6.92413331821682	7.61520407832271	7.64746918067332	8.04988239984781	7.64236647011585	7.64995519661262	7.55793972905209	7.46924001093449	6.95459195784665	6.66685510317094	7.86509708515262	7.3449917114319
ENSMUSG00000050423	Ppp1r3g	protein_coding	35958839	35970388	13	1	chromosome	protein phosphatase 1, regulatory subunit 3G [Source:MGI Symbol;Acc:MGI:1923737]	ENSMUSG00000050423.11	ENSMUST00000225537	Ppp1r3g	76487	UP	Non-rhythmic	2.38948236741905	-0.493001499921607	4.31343402031515	0.000329264121680257	0.00870822519672989	-0.0509473932266165	UP	Non-rhythmic	0.378847460782945	0.17020683020683	24	9	1.57771160940812	1.57731322853955	-3.13038626323547	-4.27257747927343	-3.09939584787595	-3.55222095862894	-2.28889039152674	-1.6746452529128	0.529708127144878	-2.04135632373499	-5.05931476006239	-4.49960677844949	-5.094971814853	-3.07148188374043
ENSMUSG00000022425	Enpp2	protein_coding	54838901	54952892	15	-1	chromosome	ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:MGI Symbol;Acc:MGI:1321390]	ENSMUSG00000022425.16	ENSMUST00000171545	Enpp2	18606	DOWN	Non-rhythmic	-2.37049376566253	5.19144953384758	-19.3278797650426	1.56963260043345e-14	4.84663306198837e-11	22.7995130099447	DOWN	Non-rhythmic	0.12949269370464	0.0272069905403239	24	13	0.384217106414145	0.407674016282095	6.35440071439762	5.62314811167438	5.81071972022968	5.96340829496801	6.46593397432375	6.60202365784371	6.55530157723261	6.69441411313885	6.47622673991454	6.25955947789207	5.86624380170924	6.08875574628823
ENSMUSG00000057722	Lepr	protein_coding	101717404	101815352	4	1	chromosome	leptin receptor [Source:MGI Symbol;Acc:MGI:104993]	ENSMUSG00000057722.17	ENSMUST00000037552	Lepr	16847	UP	Non-rhythmic	2.362824764565	2.77233997353996	11.145510369137	4.24835456492428e-10	1.74904757437933e-07	13.3510405934263	UP	Non-rhythmic	0.222853595701556	0.0729854096520763	24	16	0.0660250390302483	0.254481979323179	1.78275617043537	1.76928550316169	1.69214393061473	1.09293225019863	1.53465430317058	2.0292698714451	1.9518751562253	1.78551743626752	2.00877160252396	2.29322057240455	1.74869935428045	1.74623722630258
ENSMUSG00000046160	Olig1	protein_coding	91269772	91271933	16	1	chromosome	oligodendrocyte transcription factor 1 [Source:MGI Symbol;Acc:MGI:1355334]	ENSMUSG00000046160.6	ENSMUST00000056882	Olig1	50914	DOWN	Non-rhythmic	-2.31802293360635	0.565204578350822	-5.76215983277022	1.16386426590983e-05	0.000719369087778232	3.26022201173549	DOWN	Non-rhythmic	1	1	24	NA	0.076098485510737	0.20014737394829	1.62749120610335	0.929269993586938	1.95034973695936	1.99361490145928	2.29600883963463	1.29668322562618	1.67508618358809	1.88191352880832	1.96870864408228	1.53443653861971	1.94457214905104	1.58160735474365
ENSMUSG00000025185	Loxl4	protein_coding	42593982	42612813	19	-1	chromosome	lysyl oxidase-like 4 [Source:MGI Symbol;Acc:MGI:1914823]	ENSMUSG00000025185.14	ENSMUST00000164786	Loxl4	67573	DOWN	Ambiguous	-2.31250390465829	0.792230852859488	-7.34183061460944	3.94172880051176e-07	4.82022697179414e-05	6.62891466765746	DOWN	Ambiguous	0.0739229932764719	0.00851691518358185	24	2	1.65446543951004	1.77151210728897	3.91925146734617	4.51175951802197	5.02676859218522	4.47983666443864	2.51578396795913	2.05875393652251	2.18151899499575	1.24066560410175	2.64055796527004	1.56918298682329	3.41713318191188	4.39852139955517
ENSMUSG00000116165	Pdxp	protein_coding	78913919	78919517	15	1	chromosome	pyridoxal (pyridoxine, vitamin B6) phosphatase [Source:MGI Symbol;Acc:MGI:1919282]	ENSMUSG00000116165.1	ENSMUST00000089378	Pdxp	57028	UP	Non-rhythmic	2.24371127937485	-0.526844415777354	7.8831531393462	1.33304644438649e-07	1.91447170169971e-05	7.7054489071115	UP	Non-rhythmic	0.12949269370464	0.0272069905403239	24	17	0.614477575642484	0.967703572854653	-1.60872700934471	-1.83521316905269	-2.01862386989337	-1.84884355937976	-2.32743127653748	-2.29375898908294	-0.659708077819517	-0.719353758676026	0.197083336932477	0.633990951768811	-1.64953259564718	-1.79384774208139
