"gene_id"	"gene_name"	"gene_biotype"	"gene_seq_start"	"gene_seq_end"	"seq_name"	"seq_strand"	"seq_coord_system"	"description"	"gene_id_version"	"canonical_transcript"	"symbol"	"entrezid"	"diffExpressed_fac"	"Rhythmicity_fac"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffExpressed"	"Rhythmicity_lmrAMP"	"Rhythmicity"	"BH.Q"	"ADJ.P"	"PER"	"LAG"	"AMP"	"amp_lmr"	"amp_lmr_abs"	"SRX17979083"	"SRX17979084"	"SRX17979085"	"SRX17979086"	"SRX17979087"	"SRX17979088"	"SRX17979089"	"SRX17979090"	"SRX17979091"	"SRX17979092"	"SRX17979093"	"SRX17979094"	"SRX17979095"	"SRX17979096"	"SRX17979097"	"SRX17979098"	"SRX17979099"	"SRX17979100"	"SRX17979101"	"SRX17979102"	"SRX17979103"	"SRX17979104"	"SRX17979105"	"SRX17979106"	"SRX17979107"	"SRX17979108"	"SRX17979109"	"SRX17979110"	"SRX17979111"	"SRX17979112"	"DE_col"	"amp_bin"
ENSMUSG00000021071	Trim9	protein_coding	70244533	70347614	12	-1	chromosome	tripartite motif-containing 9 [Source:MGI Symbol;Acc:MGI:2137354]	ENSMUSG00000021071.17	ENSMUST00000110522	Trim9	94090	UP	Rhythmic	1.99144555794748	-1.19284970181559	12.5513619433127	4.23571875026704e-18	1.16516562950159e-16	30.5927549577275	UP	Rhythmic	Rhythmic	0.0145279441785987	0.00305547608083267	24	4	0.823577268357661	0.67924210495241	0.131577521458029	-1.40360397747839	-1.58813557087596	-1.74587583243937	-2.92524191344849	-1.67452836107493	-1.2251506301762	-1.50101937943078	-2.15421165035859	-1.56722349859274	-1.13222762380549	-1.02615682520351	-2.2340085878646	-1.94676591657078	-2.92417362609265	-2.97469557444598	-2.53118460513328	-2.93095626087105	-3.58278946232888	-3.01356235564707	-2.9322652709176	-2.94002362015061	-2.52953471672401	-3.56311699612569	-2.19336948665988	-2.54409129131522	-2.95679536026483	-3.69921371133083	-1.42141430672204	-1.7201999567319	-1.98245885387045	DE	(0.125,2.45]
ENSMUSG00000021775	Nr1d2	protein_coding	18204054	18239127	14	-1	chromosome	nuclear receptor subfamily 1, group D, member 2 [Source:MGI Symbol;Acc:MGI:2449205]	ENSMUSG00000021775.11	ENSMUST00000090543	Nr1d2	353187	DOWN	Rhythmic	-1.9802759685863	5.90539256005996	-28.5629680665314	1.25641617035701e-35	5.17376949666102e-33	71.0378783153183	DOWN	Rhythmic	Rhythmic	1.67200734554877e-08	9.84329881844885e-12	24	10	0.87551615483889	1.26146402459554	165.684521038933	5.82278868973235	6.0610510086491	6.54727343675962	6.34172799277147	6.90387111829492	7.98079846870273	8.14427325760091	7.80017016475103	7.76785989186267	7.74967996414906	8.26269741183543	8.21482769908905	8.25384406303783	8.1617907416767	8.30854321063398	8.42294133948973	8.25358577986345	8.2034912553922	8.40244713029662	8.24619240832383	7.34732903903098	7.58339383807045	7.42117750939136	6.88913349679337	6.82809588313133	5.75904146065719	6.28839381010866	6.02378167345389	5.9510341041917	5.89771256178711	DE	(0.125,2.45]
ENSMUSG00000019787	Trdn	protein_coding	33080554	33476709	10	1	chromosome	triadin [Source:MGI Symbol;Acc:MGI:1924007]	ENSMUSG00000019787.9	ENSMUST00000095762	Trdn	76757	DOWN	Rhythmic	-1.96411020285879	1.01397521075221	-13.3502343970874	2.98211490103193e-19	9.42417660235415e-18	33.2613569220944	DOWN	Rhythmic	Rhythmic	0.00110748384897988	9.39678326494817e-05	24	14	0.641875959950938	0.812827918149613	2.99952806788903	0.153906543814686	-0.198460744819805	1.14642987727199	-0.0831615665961155	-0.302205697810107	0.718786845858251	1.01563036076158	0.843191136169464	0.878782047334286	0.707914469111552	1.51803989804836	1.80651110764478	1.74594770025031	1.15336365260405	1.80745956688371	2.44891547952073	2.51800598505749	2.30764947653049	2.10071200688412	1.42238123789744	2.04649718990386	1.53168166421269	1.59405283920352	0.680404756979502	0.965962602235298	0.542873157889887	1.82201836476713	1.42246651722068	0.838198012326444	2.35533944325992	DE	(0.125,2.45]
ENSMUSG00000021702	Thbs4	protein_coding	92751590	92794818	13	-1	chromosome	thrombospondin 4 [Source:MGI Symbol;Acc:MGI:1101779]	ENSMUSG00000021702.7	ENSMUST00000022213	Thbs4	21828	DOWN	Rhythmic	-1.89926416874172	-2.00944588868085	-12.8004692586536	1.83552054859382e-18	5.26221281325769e-17	31.4336909216237	DOWN	Rhythmic	Rhythmic	9.17124781671933e-06	9.78608384299288e-08	24	14	1.39228401614513	1.55287150306219	0.925902936657664	-2.79514448974946	-2.71033038795369	-1.58240103532931	-2.31264906074286	-2.67297791952822	-3.77459629979252	-1.83962804254558	-2.03356967041702	-2.78380219963408	-3.72811427313007	-1.09455960365775	-2.12606677983769	-0.85720993242036	-0.834481373346216	-1.73565487045683	-0.233391107408314	0.698878327540439	0.491693292614933	0.499373219640978	-0.217413991771279	0.14633836015964	0.317474661543339	0.361108863247933	-0.145871823697903	-1.37174467420863	-1.81912340156729	-1.7949259436069	-1.73484772450805	-0.818423144834761	-1.43423900663405	DE	(0.125,2.45]
ENSMUSG00000090622	A930033H14Rik	protein_coding	69209762	69213098	10	-1	chromosome	RIKEN cDNA A930033H14 gene [Source:MGI Symbol;Acc:MGI:2444562]	ENSMUSG00000090622.1	ENSMUST00000170048	A930033H14Rik	320700	DOWN	Rhythmic	-1.87926721260696	0.400759001884786	-21.2631099859519	6.70780337859662e-29	9.57154695917423e-27	55.5772018738409	DOWN	Rhythmic	Rhythmic	0.000195549055906631	8.83561118012152e-06	24	12	0.450785515068207	0.624940612662183	1.37012749285839	1.18503065130642	0.699377802940546	0.994232504295517	0.69952530248481	1.27358835603543	2.02697906987928	1.8280934615087	2.05638077062046	1.56286700762138	1.27523792925432	2.66149637870851	1.80532667633032	2.34083318870403	2.43608536353447	2.53180294115766	2.02371975429935	1.95384631092838	1.95652416423596	2.67319895023547	1.76804091061484	2.11206599960562	2.61281500466373	1.80200495881737	1.50191584103039	1.72817236072915	1.56023357442239	1.47455901047482	0.812660876006067	1.62707737778574	1.34421745748645	DE	(0.125,2.45]
ENSMUSG00000051985	Igfn1	protein_coding	135953578	136006342	1	-1	chromosome	immunoglobulin-like and fibronectin type III domain containing 1 [Source:MGI Symbol;Acc:MGI:3045352]	ENSMUSG00000051985.12	ENSMUST00000166193	Igfn1	226438	UP	Rhythmic	1.84039299654986	-0.0642179393783179	17.677296216989	6.75607915941522e-25	4.70812101011761e-23	46.3292029202953	UP	Rhythmic	Rhythmic	0.000445617447295291	2.70866150169924e-05	24	0	0.364499616131715	0.725691894059007	0.333166261290004	-1.07444405334565	-1.06999330578631	-0.590272708579057	-0.34114520697891	-0.258067539335444	-1.13173138903915	-1.24801639697234	-0.875628795242841	-0.736276281596921	-1.15938215587028	-1.49696722784889	-1.78410036519098	-1.72618603202343	-1.47950872477244	-2.61191085436965	-2.2991736346162	-2.53364667859411	-2.31940853711011	-1.946056107751	-1.04662994099418	-1.37126613944645	-3.35493715746181	-2.01646988014807	-1.45638905561834	-1.04305611696828	-1.07268322475683	-0.981486927235631	-1.23727936373463	-1.10668398901073	-1.43370828472343	DE	(0.125,2.45]
ENSMUSG00000023067	Cdkn1a	protein_coding	29090976	29100727	17	1	chromosome	cyclin-dependent kinase inhibitor 1A (P21) [Source:MGI Symbol;Acc:MGI:104556]	ENSMUSG00000023067.14	ENSMUST00000233296	Cdkn1a	12575	UP	Rhythmic	1.7597235480526	3.24913837160933	18.5336985742792	6.65317895792095e-26	5.41377538078969e-24	48.657028376615	UP	Rhythmic	Rhythmic	2.02387275394438e-07	3.57443123810914e-10	24	22	0.80210704499967	0.979184824919499	5.0317027836681	3.20463281117087	3.49835852779863	3.11421196656694	3.11669045159423	2.85129543961154	2.42574646510852	2.18370048534784	1.84544058774308	2.35993693926513	2.15274709986975	2.08128657560798	1.50241564069052	1.92318817428431	1.85969648474385	0.873566822037516	1.80589215511703	1.85420990285386	1.44741046054242	1.5708317734012	1.64586863309634	2.49508620763415	2.0233933702014	2.43522549533768	2.72028903856773	2.77220345564913	4.04873067988993	3.33320577467355	4.09904267893732	3.1203372540684	3.1933860416369	DE	(0.125,2.45]
ENSMUSG00000044505	Lingo4	protein_coding	94398517	94404501	3	1	chromosome	leucine rich repeat and Ig domain containing 4 [Source:MGI Symbol;Acc:MGI:2444651]	ENSMUSG00000044505.5	ENSMUST00000050975	Lingo4	320747	UP	Rhythmic	1.70556802977481	0.414348695100396	16.4384939524966	2.22493553298275e-23	1.2442242369425e-21	42.8177681605875	UP	Rhythmic	Rhythmic	0.000445617447295291	2.70866150169924e-05	24	18	1.00156161250678	0.952168057207374	0.691401645647147	-1.19729788998551	-1.58442231740462	-2.14564449141971	-1.53260251606926	-1.41880912672581	-1.53390213194242	-1.85300630117672	-1.25197201235578	-1.45658468784738	-1.88850741952182	-1.90361564333858	-1.40141299649121	-1.71286432043264	-0.719034190066873	-2.41162751389681	-0.472085403562459	-1.15026913378551	-0.632974381845872	0.0835294315802653	-1.61730299309037	-0.0423218615114603	0.11292248185477	-0.207729890112095	-0.215024490178014	-0.127235064610662	0.109389506241362	0.395972027622919	-0.20315854290282	-0.21907991548076	0.282773527450218	DE	(0.125,2.45]
ENSMUSG00000056749	Nfil3	protein_coding	52967209	52981073	13	-1	chromosome	nuclear factor, interleukin 3, regulated [Source:MGI Symbol;Acc:MGI:109495]	ENSMUSG00000056749.7	ENSMUST00000071065	Nfil3	18030	UP	Rhythmic	1.56689385037106	3.42008296144482	10.2013431300885	1.65750966859855e-14	2.9138290927019e-13	22.2797699445129	UP	Rhythmic	Rhythmic	0.0012782608385306	0.00011447813970798	24	22	1.68857766569641	1.6608725188287	13.4036841171812	3.78520268864169	3.40679878324315	3.589993444722	4.36367949907799	3.8361985618167	1.55995395278944	0.64097270440171	0.619350525108688	1.09391493858951	1.07486515054611	0.0525055182969243	1.14265391515706	1.72129162027464	1.44818912586854	0.198158975063404	0.569648960028844	0.192451104007467	3.24618665929315	1.92874381709851	0.609348190575753	2.58989032448697	3.87361461260703	2.67431187138415	3.01547604505582	4.22005226708032	3.04715738540461	3.25547010928076	3.94191612390338	3.11969794763115	3.5676134679047	DE	(0.125,2.45]
ENSMUSG00000020038	Cry1	protein_coding	85131700	85185064	10	-1	chromosome	cryptochrome 1 (photolyase-like) [Source:MGI Symbol;Acc:MGI:1270841]	ENSMUSG00000020038.10	ENSMUST00000020227	Cry1	12952	UP	Rhythmic	1.56562495412242	4.19844368213721	19.8552571337127	2.1556591717195e-27	2.3434601987597e-25	52.0987104132737	UP	Rhythmic	Rhythmic	1.15749708766104e-08	5.96252823138365e-12	24	18	1.0819508846854	1.43411818441455	18.0890672882216	4.04983430336372	3.79385998603672	3.58658679657237	3.43776331686741	3.35035005214905	1.05579753072612	1.8617015141769	1.53081034572092	1.53217583661808	1.81266720908103	2.75333745765251	2.87568398428573	2.52752054763648	3.20356712922936	2.6677167203837	3.52005220050886	3.77907359959467	4.11653106372095	3.94558464796225	3.87020632559579	4.59318172778323	4.44406383305891	4.50986147279182	4.72800094244992	4.6620535947316	4.79665450488251	4.80390157711534	4.43951364084898	4.47983918935358	4.66102927374062	DE	(0.125,2.45]
ENSMUSG00000018427	Ypel2	protein_coding	86936425	86993707	11	-1	chromosome	yippee like 2 [Source:MGI Symbol;Acc:MGI:1925114]	ENSMUSG00000018427.8	ENSMUST00000018571	Ypel2	77864	UP	Rhythmic	1.45286039828959	5.42253880711195	23.4854562576016	3.97608652702502e-31	7.94574114937397e-29	60.7093331101661	UP	Rhythmic	Rhythmic	3.69275059226898e-06	2.79897940248514e-08	24	22	1.0986896640891	1.0290362737458	26.9153482051428	6.03302339100874	5.63685406616192	5.83203539503908	5.76912199383053	5.27690847368232	4.42995098969464	3.80103714160575	4.06805758198445	4.54200534439042	4.21593118047975	3.90764905513309	3.9837269747323	3.97980814475442	4.10957520190105	3.67814681075334	4.09232388395778	4.03356314088206	4.65942895546855	3.8175993390754	4.41077956173492	4.9406352768123	4.94747886041606	5.13032180986148	5.48831842702999	5.69753416185357	5.87159709207911	5.587344964676	5.9479369056196	5.71962910662496	5.47100102097047	DE	(0.125,2.45]
ENSMUSG00000039982	Dtx4	protein_coding	12466338	12501454	19	-1	chromosome	deltex 4, E3 ubiquitin ligase [Source:MGI Symbol;Acc:MGI:2672905]	ENSMUSG00000039982.8	ENSMUST00000045521	Dtx4	207521	UP	Rhythmic	1.44820696131159	5.01836867113414	18.7527871323657	3.72261154032207e-26	3.2220744090087e-24	49.239973324789	UP	Rhythmic	Rhythmic	3.69275059226898e-06	2.79897940248514e-08	24	0	0.852194938052992	1.01780110818064	20.0735421993335	5.01558397695247	4.86695545678136	5.15664836817353	5.1543197709031	4.9103373751686	4.23495130726497	3.87604242384453	3.96175116748678	4.54995721231031	4.56107304433213	3.24488922005734	3.96359534730148	3.62276626795167	3.60738886010224	3.24162447371067	2.64196055428841	2.53123442142929	4.00858742662204	2.90240814447528	3.02564366455216	4.15774063568594	4.35852284486293	4.0125422144675	4.42951700952853	4.93338078484663	5.24010964914342	4.75372159673023	5.38740893057607	4.92020780258099	4.88832241613954	DE	(0.125,2.45]
ENSMUSG00000055745	Rtl6	protein_coding	84553398	84557823	15	-1	chromosome	retrotransposon Gag like 6 [Source:MGI Symbol;Acc:MGI:2675858]	ENSMUSG00000055745.4	ENSMUST00000069476	Rtl6	223732	UP	Rhythmic	1.43506192993194	3.72531314090033	23.1802953031826	7.85206616141777e-31	1.50799317282397e-28	60.0289927369351	UP	Rhythmic	Rhythmic	8.46894127783554e-05	2.64868646926198e-06	24	22	0.669479323374606	0.688151031365434	4.95567069447851	3.53967479545926	3.14513350863333	2.95233566355234	3.12815376088136	2.8457778170768	2.078222455921	1.9354712976183	2.09777644718575	2.67126132804106	2.33994423536331	2.04664147942665	1.84151543670419	2.33848166818334	1.79963047054613	2.33577949511769	2.06151476940733	1.7652937873583	1.99275737440982	1.61415244900946	2.26852943950741	2.654348032103	1.81479502774652	2.1653469880774	3.00453398706841	2.78830217554892	3.26774987009274	3.07649861606288	3.43558179997172	3.3478239196357	3.04355748451704	DE	(0.125,2.45]
ENSMUSG00000059824	Dbp	protein_coding	45705088	45710203	7	1	chromosome	D site albumin promoter binding protein [Source:MGI Symbol;Acc:MGI:94866]	ENSMUSG00000059824.12	ENSMUST00000080885	Dbp	13170	DOWN	Rhythmic	-1.42134211754288	3.17081038458981	-10.6914495630537	2.79418539279491e-15	5.35545631913823e-14	24.0676547700348	DOWN	Rhythmic	Rhythmic	3.18187244683345e-07	7.96112025846914e-10	24	10	2.23044342676501	2.75576121919384	85.4587249130474	0.900758579790664	1.20739780259533	0.916332218304519	1.07789499879208	2.54558564984083	5.286120779331	5.88684242747841	5.52440646801857	4.94091707720836	5.20410714288945	5.90454432777042	5.87145207310585	5.93981006953388	5.92016877632058	6.36742391988726	6.04399992431003	5.69411444864014	4.98082284904596	6.01493610870028	5.73435045981784	3.29543974563835	3.8595057567888	3.09605698606715	2.60249487975444	2.6558825916262	1.01545365673457	1.78655928045157	1.32828693107357	1.16603276853206	1.23975165095533	DE	(0.125,2.45]
ENSMUSG00000021336	Slc17a4	protein_coding	23895890	23915009	13	-1	chromosome	solute carrier family 17 (sodium phosphate), member 4 [Source:MGI Symbol;Acc:MGI:2442850]	ENSMUSG00000021336.17	ENSMUST00000021769	Slc17a4	319848	UP	Rhythmic	1.41966073360982	2.06652090450439	19.1219689624516	1.41480931979766e-26	1.32592026529175e-24	50.2109980607608	UP	Rhythmic	Rhythmic	7.31590044977445e-06	7.21414865162834e-08	24	8	0.672795256788863	0.785326405843781	1.84983359828898	1.20451648554475	0.751277262781646	0.789487206304498	0.864248238084866	1.07131697877671	2.27365389410858	2.22921044418082	2.17180269687576	1.54981161340563	1.08584464669297	1.55112437191902	1.69438501853585	1.85071968399262	2.14442473435001	2.24424013874395	1.85314912456035	1.6907129371698	1.52546466397698	2.02071815975087	1.78695926964507	1.03820322025684	1.02112182615627	0.855236624866597	0.776464572441519	0.925801096111512	0.168820634916198	0.751979234052126	0.38462134496224	0.530571888443375	0.180044536753317	DE	(0.125,2.45]
